time,open,high,low,close,tick_volume,spread,real_volume
2026-04-15 21:00:00+00:00,4792.42,4800.76,4790.15,4796.87,4503,30,0
2026-04-15 21:15:00+00:00,4796.85,4798.6,4792.58,4794.56,3190,30,0
2026-04-15 21:30:00+00:00,4794.86,4798.32,4794.44,4796.82,2354,40,0
2026-04-15 21:45:00+00:00,4796.82,4801.99,4796.76,4799.63,2742,30,0
2026-04-15 22:00:00+00:00,4799.49,4803.23,4797.94,4798.52,3106,30,0
2026-04-15 22:15:00+00:00,4798.55,4802.94,4797.53,4802.74,2280,44,0
2026-04-15 22:30:00+00:00,4802.7,4802.77,4795.15,4796.99,2670,30,0
2026-04-15 22:45:00+00:00,4796.84,4801.37,4794.43,4795.64,3888,30,0
2026-04-15 23:00:00+00:00,4795.87,4796.49,4792.52,4793.6,1639,41,0
2026-04-15 23:15:00+00:00,4793.61,4795.75,4793.17,4793.73,1094,46,0
